id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
ZuoKrKyW6zB6wlm06k8inw,arami-chicago,ARAMI,https://s3-media3.fl.yelpcdn.com/bphoto/MwWSf0NJVLPu4dPqyQ0Gwg/o.jpg,False,https://www.yelp.com/biz/arami-chicago?adjust_creative=e8rBV-hfcPScCMjwOETgGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e8rBV-hfcPScCMjwOETgGg,677,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.0,"{'latitude': 41.8960345011502, 'longitude': -87.6733909357176}","['pickup', 'delivery']",$$$,"{'address1': '1829 W Chicago Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60622', 'country': 'US', 'state': 'IL', 'display_address': ['1829 W Chicago Ave', 'Chicago, IL 60622']}",+13122431535,(312) 243-1535,1077.2693504509616
2R7ipjEkeQo821P9AnpJGA,enso-sushi-and-bar-chicago-2,Enso Sushi & Bar,https://s3-media1.fl.yelpcdn.com/bphoto/ZhQwSSomb60_iuujerGZ6g/o.jpg,False,https://www.yelp.com/biz/enso-sushi-and-bar-chicago-2?adjust_creative=e8rBV-hfcPScCMjwOETgGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e8rBV-hfcPScCMjwOETgGg,469,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 41.9107586, 'longitude': -87.6773651}","['pickup', 'delivery']",$$,"{'address1': '1613 N Damen Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60647', 'country': 'US', 'state': 'IL', 'display_address': ['1613 N Damen Ave', 'Chicago, IL 60647']}",+17738788998,(773) 878-8998,644.8995627879553
-1N2SDvOKHrdGPhaPObTFA,gorilla-sushi-wicker-park-chicago,Gorilla Sushi Wicker Park,https://s3-media2.fl.yelpcdn.com/bphoto/lFY9N99B2qytTyfekkAbcA/o.jpg,False,https://www.yelp.com/biz/gorilla-sushi-wicker-park-chicago?adjust_creative=e8rBV-hfcPScCMjwOETgGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e8rBV-hfcPScCMjwOETgGg,181,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.5,"{'latitude': 41.9042133070814, 'longitude': -87.6680816528738}","['pickup', 'delivery']",$$,"{'address1': '1238 N Milwaukee Ave', 'address2': '', 'address3': None, 'city': 'Chicago', 'zip_code': '60622', 'country': 'US', 'state': 'IL', 'display_address': ['1238 N Milwaukee Ave', 'Chicago, IL 60622']}",+17736879933,(773) 687-9933,808.2343855588963
26VDxo-xo2dT_hSTLQOLjw,blue-sushi-sake-grill-chicago,Blue Sushi Sake Grill,https://s3-media3.fl.yelpcdn.com/bphoto/rl9dATCm6R12Zfy818-7yA/o.jpg,False,https://www.yelp.com/biz/blue-sushi-sake-grill-chicago?adjust_creative=e8rBV-hfcPScCMjwOETgGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e8rBV-hfcPScCMjwOETgGg,177,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",4.5,"{'latitude': 41.92476117751977, 'longitude': -87.64743737068189}","['pickup', 'delivery']",$$$,"{'address1': '2351 N Lincoln Ave', 'address2': 'Ste A1-120', 'address3': '', 'city': 'Chicago', 'zip_code': '60614', 'country': 'US', 'state': 'IL', 'display_address': ['2351 N Lincoln Ave', 'Ste A1-120', 'Chicago, IL 60614']}",+17732417111,(773) 241-7111,3323.855217944169
48BPQ2YVWr8PkNJSekh5pA,sushi-plus-rotary-sushi-bar-boystown-chicago,Sushi Plus Rotary Sushi Bar - Boystown,https://s3-media1.fl.yelpcdn.com/bphoto/drrcjRpn4PmNTRAO-JLfWQ/o.jpg,False,https://www.yelp.com/biz/sushi-plus-rotary-sushi-bar-boystown-chicago?adjust_creative=e8rBV-hfcPScCMjwOETgGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e8rBV-hfcPScCMjwOETgGg,579,"[{'alias': 'conveyorsushi', 'title': 'Conveyor Belt Sushi'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'ramen', 'title': 'Ramen'}]",4.5,"{'latitude': 41.9403536, 'longitude': -87.6442751}",['pickup'],$$,"{'address1': '3219 North Broadway', 'address2': '', 'address3': None, 'city': 'Chicago', 'zip_code': '60657', 'country': 'US', 'state': 'IL', 'display_address': ['3219 North Broadway', 'Chicago, IL 60657']}",+18728020980,(872) 802-0980,4850.982155312821
8nO-_JQB70yQKprVt4qQVQ,okami-sushi-chicago,Okami Sushi,https://s3-media2.fl.yelpcdn.com/bphoto/5RYhEoam-w9a0vJrJdtJOQ/o.jpg,False,https://www.yelp.com/biz/okami-sushi-chicago?adjust_creative=e8rBV-hfcPScCMjwOETgGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e8rBV-hfcPScCMjwOETgGg,64,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.5,"{'latitude': 41.909212430056755, 'longitude': -87.79564169999999}","['pickup', 'delivery']",$$,"{'address1': '6818 W N Ave', 'address2': 'Apt 1', 'address3': None, 'city': 'Chicago', 'zip_code': '60707', 'country': 'US', 'state': 'IL', 'display_address': ['6818 W N Ave', 'Apt 1', 'Chicago, IL 60707']}",+17734178560,(773) 417-8560,9765.213314996137
03QzPUzlDjHQKfaUmKIiXA,ikigai-sushi-and-izakaya-chicago,Ikigai Sushi & Izakaya,https://s3-media3.fl.yelpcdn.com/bphoto/NehPx1uLrXfcoMmaHWuKdg/o.jpg,False,https://www.yelp.com/biz/ikigai-sushi-and-izakaya-chicago?adjust_creative=e8rBV-hfcPScCMjwOETgGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e8rBV-hfcPScCMjwOETgGg,62,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'izakaya', 'title': 'Izakaya'}]",4.5,"{'latitude': 41.89678815734355, 'longitude': -87.6384181}","['pickup', 'delivery']",,"{'address1': '372 W Chicago Ave', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60654', 'country': 'US', 'state': 'IL', 'display_address': ['372 W Chicago Ave', 'Chicago, IL 60654']}",+13122919663,(312) 291-9663,3386.853614199185
mWDZVQxJ5p6aNp7ipa6DEQ,sumo-sushi-and-hibachi-chicago,Sumo Sushi and Hibachi,https://s3-media2.fl.yelpcdn.com/bphoto/SB0TfFwFYnoBLJ29e5kZgg/o.jpg,False,https://www.yelp.com/biz/sumo-sushi-and-hibachi-chicago?adjust_creative=e8rBV-hfcPScCMjwOETgGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e8rBV-hfcPScCMjwOETgGg,363,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.5,"{'latitude': 41.9359375, 'longitude': -87.6444353}","['pickup', 'delivery']",$$,"{'address1': '2936 N Broadway', 'address2': None, 'address3': None, 'city': 'Chicago', 'zip_code': '60657', 'country': 'US', 'state': 'IL', 'display_address': ['2936 N Broadway', 'Chicago, IL 60657']}",+17734778510,(773) 477-8510,4399.093650546206
lgjRFg3M-1N416W41DHsTQ,ramen-wasabi-chicago,Ramen Wasabi,https://s3-media1.fl.yelpcdn.com/bphoto/Tv5wtUME7PQRPjwf5tQCdg/o.jpg,False,https://www.yelp.com/biz/ramen-wasabi-chicago?adjust_creative=e8rBV-hfcPScCMjwOETgGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e8rBV-hfcPScCMjwOETgGg,2150,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'izakaya', 'title': 'Izakaya'}]",4.0,"{'latitude': 41.9195063, 'longitude': -87.6915015}",['pickup'],$$,"{'address1': '2101 N Milwaukee Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60647', 'country': 'US', 'state': 'IL', 'display_address': ['2101 N Milwaukee Ave', 'Chicago, IL 60647']}",+17732278180,(773) 227-8180,1958.8406563289725
R9MFihPd2WlN6Ze7OcOdqQ,mirai-sushi-wicker-park-chicago,Mirai Sushi - Wicker Park,https://s3-media3.fl.yelpcdn.com/bphoto/GvhHPXNVABSw2GrZzp5DEg/o.jpg,False,https://www.yelp.com/biz/mirai-sushi-wicker-park-chicago?adjust_creative=e8rBV-hfcPScCMjwOETgGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e8rBV-hfcPScCMjwOETgGg,544,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.0,"{'latitude': 41.90349, 'longitude': -87.6782}","['pickup', 'delivery']",$$$,"{'address1': '2020 W Division St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60622', 'country': 'US', 'state': 'IL', 'display_address': ['2020 W Division St', 'Chicago, IL 60622']}",+17738628500,(773) 862-8500,189.65633184116137
zWLGeuw-a2qCcP2hljh2dw,mako-chicago,Mako,https://s3-media2.fl.yelpcdn.com/bphoto/c0V6oIbdbyiv3_QxLe7WFQ/o.jpg,False,https://www.yelp.com/biz/mako-chicago?adjust_creative=e8rBV-hfcPScCMjwOETgGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e8rBV-hfcPScCMjwOETgGg,154,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.5,"{'latitude': 41.88555, 'longitude': -87.64698}",[],$$$$,"{'address1': '731 W Lake St', 'address2': '', 'address3': None, 'city': 'Chicago', 'zip_code': '60661', 'country': 'US', 'state': 'IL', 'display_address': ['731 W Lake St', 'Chicago, IL 60661']}",+13129880687,(312) 988-0687,3356.729352989054
vjmzMZH3Dzsb5isnid1FDQ,jinsei-motto-chicago,Jinsei Motto,https://s3-media3.fl.yelpcdn.com/bphoto/eLp8QRQ8lCcI41CAaBh9hA/o.jpg,False,https://www.yelp.com/biz/jinsei-motto-chicago?adjust_creative=e8rBV-hfcPScCMjwOETgGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e8rBV-hfcPScCMjwOETgGg,89,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.5,"{'latitude': 41.884616829209506, 'longitude': -87.64220550656319}","['pickup', 'delivery']",,"{'address1': '564 W Randolph St', 'address2': '', 'address3': 'CH Distillery', 'city': 'Chicago', 'zip_code': '60661', 'country': 'US', 'state': 'IL', 'display_address': ['564 W Randolph St', 'CH Distillery', 'Chicago, IL 60661']}",+13128849602,(312) 884-9602,3725.638862638046
r732n4Oq1YO02K58fcR-Yg,sushi-dokku-chicago-3,Sushi Dokku,https://s3-media2.fl.yelpcdn.com/bphoto/-7cXgTacMzonRFxWoyU-gA/o.jpg,False,https://www.yelp.com/biz/sushi-dokku-chicago-3?adjust_creative=e8rBV-hfcPScCMjwOETgGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e8rBV-hfcPScCMjwOETgGg,605,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 41.8841513653687, 'longitude': -87.6484478840348}","['pickup', 'delivery']",$$,"{'address1': '823 W Randolph St', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60607', 'country': 'US', 'state': 'IL', 'display_address': ['823 W Randolph St', 'Chicago, IL 60607']}",+13124558238,(312) 455-8238,3368.24215476653
6EU1pDvPkbJcOm0krwYdzg,amore-sushi-chicago-2,AMORE Sushi,https://s3-media2.fl.yelpcdn.com/bphoto/Ze0_s5OInTHYfJIZaBQYjA/o.jpg,False,https://www.yelp.com/biz/amore-sushi-chicago-2?adjust_creative=e8rBV-hfcPScCMjwOETgGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e8rBV-hfcPScCMjwOETgGg,120,"[{'alias': 'japanese', 'title': 'Japanese'}]",4.5,"{'latitude': 41.94962, 'longitude': -87.64942}","['pickup', 'delivery']",$$,"{'address1': '3715 N Halsted St', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60613', 'country': 'US', 'state': 'IL', 'display_address': ['3715 N Halsted St', 'Chicago, IL 60613']}",+17736486888,(773) 648-6888,5471.730529491912
Wh1zkkgr-EhQMNeYN9XdSg,312-fish-market-chicago,312 Fish Market,https://s3-media1.fl.yelpcdn.com/bphoto/T6jUin48jqW3gi_fchyV-Q/o.jpg,False,https://www.yelp.com/biz/312-fish-market-chicago?adjust_creative=e8rBV-hfcPScCMjwOETgGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e8rBV-hfcPScCMjwOETgGg,207,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.5,"{'latitude': 41.85432, 'longitude': -87.6416}","['restaurant_reservation', 'pickup', 'delivery']",$$,"{'address1': '2105 S Jefferson St', 'address2': '', 'address3': None, 'city': 'Chicago', 'zip_code': '60616', 'country': 'US', 'state': 'IL', 'display_address': ['2105 S Jefferson St', 'Chicago, IL 60616']}",+18722227288,(872) 222-7288,6437.148592883637
8VUd1oa7pKe_LsZcnj_gaw,sayuri-sushi-bar-chicago,Sayuri Sushi Bar,https://s3-media2.fl.yelpcdn.com/bphoto/JecpHBuZLhULMMXJvNqBzw/o.jpg,False,https://www.yelp.com/biz/sayuri-sushi-bar-chicago?adjust_creative=e8rBV-hfcPScCMjwOETgGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e8rBV-hfcPScCMjwOETgGg,17,"[{'alias': 'japanese', 'title': 'Japanese'}]",5.0,"{'latitude': 41.997906, 'longitude': -87.6699}","['pickup', 'delivery']",,"{'address1': '1553 W Devon Ave', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60660', 'country': 'US', 'state': 'IL', 'display_address': ['1553 W Devon Ave', 'Chicago, IL 60660']}",+17739426051,(773) 942-6051,10341.485086509338
FGNKtLYZphTlIjlMGPMuTA,momotaro-chicago-3,Momotaro,https://s3-media3.fl.yelpcdn.com/bphoto/tsQPfciakhSA2rrUxs_Juw/o.jpg,False,https://www.yelp.com/biz/momotaro-chicago-3?adjust_creative=e8rBV-hfcPScCMjwOETgGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e8rBV-hfcPScCMjwOETgGg,1244,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,"{'latitude': 41.88588, 'longitude': -87.64845}",['pickup'],$$$,"{'address1': '820 W Lake St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60607', 'country': 'US', 'state': 'IL', 'display_address': ['820 W Lake St', 'Chicago, IL 60607']}",+13127334818,(312) 733-4818,3237.3005523615434
1eDnD3CN9jLydSugYIO50w,nori-and-wasabi-chicago-3,Nori & Wasabi,https://s3-media1.fl.yelpcdn.com/bphoto/WUV55-UQ0_9vgq0TQdz1QA/o.jpg,False,https://www.yelp.com/biz/nori-and-wasabi-chicago-3?adjust_creative=e8rBV-hfcPScCMjwOETgGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e8rBV-hfcPScCMjwOETgGg,89,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",5.0,"{'latitude': 41.93822, 'longitude': -87.64902}","['pickup', 'delivery']",,"{'address1': '3109 N Halsted St', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60657', 'country': 'US', 'state': 'IL', 'display_address': ['3109 N Halsted St', 'Chicago, IL 60657']}",+17737998500,(773) 799-8500,4381.512063000997
uE6iEvHozitCrUsHRsGKgA,uni-sushi-chicago,Uni Sushi,https://s3-media4.fl.yelpcdn.com/bphoto/nlXJsoxt5mBtXFTR-hnwCQ/o.jpg,False,https://www.yelp.com/biz/uni-sushi-chicago?adjust_creative=e8rBV-hfcPScCMjwOETgGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e8rBV-hfcPScCMjwOETgGg,285,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,"{'latitude': 41.910764, 'longitude': -87.672259}","['pickup', 'delivery']",$$,"{'address1': '1752 W North Ave', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60622', 'country': 'US', 'state': 'IL', 'display_address': ['1752 W North Ave', 'Chicago, IL 60622']}",+17732769899,(773) 276-9899,772.0105863021055
CPj1XHGBsWOFiQpdxOyOxw,friends-sushi-chicago,Friends Sushi,https://s3-media3.fl.yelpcdn.com/bphoto/v0TH6xdJScs0AKQwGtXBtg/o.jpg,False,https://www.yelp.com/biz/friends-sushi-chicago?adjust_creative=e8rBV-hfcPScCMjwOETgGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e8rBV-hfcPScCMjwOETgGg,1488,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'izakaya', 'title': 'Izakaya'}]",4.0,"{'latitude': 41.895366, 'longitude': -87.625781}","['pickup', 'delivery']",$$,"{'address1': '710 N Rush St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60611', 'country': 'US', 'state': 'IL', 'display_address': ['710 N Rush St', 'Chicago, IL 60611']}",+13127878998,(312) 787-8998,4438.027854498623
iFA2LDO3mtJQXtihVGnTLw,seadog-sushi-bar-chicago,Seadog sushi bar,https://s3-media3.fl.yelpcdn.com/bphoto/ZL1Rm7sQn3ptdTMMOXJpCg/o.jpg,False,https://www.yelp.com/biz/seadog-sushi-bar-chicago?adjust_creative=e8rBV-hfcPScCMjwOETgGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e8rBV-hfcPScCMjwOETgGg,593,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 41.9034363603087, 'longitude': -87.6652242288361}","['pickup', 'delivery']",$$,"{'address1': '1500 W Division St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60642', 'country': 'US', 'state': 'IL', 'display_address': ['1500 W Division St', 'Chicago, IL 60642']}",+17732358100,(773) 235-8100,1055.3740085681457
YnBwTgZOHz3J6JSy5aCxiA,zoku-sushi-chicago-3,Zoku Sushi,https://s3-media4.fl.yelpcdn.com/bphoto/426uF8ayArQQZOoKAQ8MhA/o.jpg,False,https://www.yelp.com/biz/zoku-sushi-chicago-3?adjust_creative=e8rBV-hfcPScCMjwOETgGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e8rBV-hfcPScCMjwOETgGg,214,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'thai', 'title': 'Thai'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,"{'latitude': 41.91072438763758, 'longitude': -87.7069782647238}","['pickup', 'delivery']",$$,"{'address1': '1616 N Kedzie Ave', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60647', 'country': 'US', 'state': 'IL', 'display_address': ['1616 N Kedzie Ave', 'Chicago, IL 60647']}",+17732271616,(773) 227-1616,2495.445509133161
IX0qRFsU9Hyx1LNPb4pGoQ,q-sushi-bar-and-omakase-chicago,Q Sushi Bar & Omakase,https://s3-media1.fl.yelpcdn.com/bphoto/6Pw24UoKYhE_Ss_9DjiSjQ/o.jpg,False,https://www.yelp.com/biz/q-sushi-bar-and-omakase-chicago?adjust_creative=e8rBV-hfcPScCMjwOETgGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e8rBV-hfcPScCMjwOETgGg,96,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",5.0,"{'latitude': 41.97011885435224, 'longitude': -87.67903458327054}",[],,"{'address1': '4845 N Damen Ave', 'address2': '', 'address3': None, 'city': 'Chicago', 'zip_code': '60625', 'country': 'US', 'state': 'IL', 'display_address': ['4845 N Damen Ave', 'Chicago, IL 60625']}",+17736810206,(773) 681-0206,7223.933192985029
eCTlRnC9FOtNkmw-Q2DTcw,itoko-chicago-2,Itoko,https://s3-media1.fl.yelpcdn.com/bphoto/wPxX_fBBdtsmmIYXlclEKA/o.jpg,False,https://www.yelp.com/biz/itoko-chicago-2?adjust_creative=e8rBV-hfcPScCMjwOETgGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e8rBV-hfcPScCMjwOETgGg,72,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,"{'latitude': 41.94235, 'longitude': -87.6635}",[],,"{'address1': '3325 N Southport Ave', 'address2': None, 'address3': None, 'city': 'Chicago', 'zip_code': '60657', 'country': 'US', 'state': 'IL', 'display_address': ['3325 N Southport Ave', 'Chicago, IL 60657']}",+17738197672,(773) 819-7672,4298.4855941470405
U9D0vqEP4QrJfJYs8mr3DA,oiistar-chicago,Oiistar,https://s3-media4.fl.yelpcdn.com/bphoto/JNlYlgJ5bRWOEGYgSlI13A/o.jpg,False,https://www.yelp.com/biz/oiistar-chicago?adjust_creative=e8rBV-hfcPScCMjwOETgGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e8rBV-hfcPScCMjwOETgGg,1121,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'ramen', 'title': 'Ramen'}]",4.0,"{'latitude': 41.90708880046081, 'longitude': -87.67210403709154}",[],$$,"{'address1': '1385 N Milwaukee Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60622', 'country': 'US', 'state': 'IL', 'display_address': ['1385 N Milwaukee Ave', 'Chicago, IL 60622']}",+17733608791,(773) 360-8791,515.2630102495923
7sSewVeXMw3W5ccrmSi-mg,sakura-chicago-6,Sakura,https://s3-media3.fl.yelpcdn.com/bphoto/sKCCR7J9YWdoVRiVcl_rwA/o.jpg,False,https://www.yelp.com/biz/sakura-chicago-6?adjust_creative=e8rBV-hfcPScCMjwOETgGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e8rBV-hfcPScCMjwOETgGg,282,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.0,"{'latitude': 41.924706, 'longitude': -87.690219}","['pickup', 'delivery']",$$,"{'address1': '2507 W Fullerton Ave', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60647', 'country': 'US', 'state': 'IL', 'display_address': ['2507 W Fullerton Ave', 'Chicago, IL 60647']}",+17737724412,(773) 772-4412,2403.4744627134896
rnDhDtI0MtYmWa9TSn0Ngw,tsukiji-sushi-and-sake-bar-chicago,Tsukiji Sushi & Sake Bar,https://s3-media1.fl.yelpcdn.com/bphoto/2rDyQR6nsTEZ3WulsNueYg/o.jpg,False,https://www.yelp.com/biz/tsukiji-sushi-and-sake-bar-chicago?adjust_creative=e8rBV-hfcPScCMjwOETgGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e8rBV-hfcPScCMjwOETgGg,280,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.0,"{'latitude': 41.8912826201498, 'longitude': -87.6568758730593}","['pickup', 'delivery']",$$,"{'address1': '1156 W Grand Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60642', 'country': 'US', 'state': 'IL', 'display_address': ['1156 W Grand Ave', 'Chicago, IL 60642']}",+13122431112,(312) 243-1112,2317.3191255356405
HyOmf-PMC8pDRWWYb7ioJA,raisu-chicago,Raisu,https://s3-media2.fl.yelpcdn.com/bphoto/7wezZsbe65h-DIsU1VF7xw/o.jpg,False,https://www.yelp.com/biz/raisu-chicago?adjust_creative=e8rBV-hfcPScCMjwOETgGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e8rBV-hfcPScCMjwOETgGg,205,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.5,"{'latitude': 41.95426, 'longitude': -87.70278}","['pickup', 'delivery']",$$$,"{'address1': '2958 W Irving Park Rd', 'address2': '', 'address3': None, 'city': 'Chicago', 'zip_code': '60618', 'country': 'US', 'state': 'IL', 'display_address': ['2958 W Irving Park Rd', 'Chicago, IL 60618']}",+17739617299,(773) 961-7299,5835.064968939971
53vO16WIfHKL6uatCXvhtA,sumu-tokyo-ramen-and-sushi-chicago-7,Sumu Tokyo Ramen & Sushi,https://s3-media1.fl.yelpcdn.com/bphoto/84DhMN1gILyslpUip-eZNA/o.jpg,False,https://www.yelp.com/biz/sumu-tokyo-ramen-and-sushi-chicago-7?adjust_creative=e8rBV-hfcPScCMjwOETgGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e8rBV-hfcPScCMjwOETgGg,99,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,"{'latitude': 41.881497, 'longitude': -87.65554}",['delivery'],$$,"{'address1': '1131 W Madison St', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60607', 'country': 'US', 'state': 'IL', 'display_address': ['1131 W Madison St', 'Chicago, IL 60607']}",+13129979988,(312) 997-9988,3209.209249704637
